Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
693,Slytherin,Doug,Verdin,1997-11-15,Left,63060,-491.458653022148,-5.73156913846029,4.91458653022148,-4.648,-486.444933082758,400.114026196442,3.91693768449413,1056.51660864164,8.23612015942259,-0.0989877505236695,-251.1952,-88.79
694,Ravenclaw,Blake,Easterling,2000-12-15,Right,44716,-546.012495146286,6.9497967890134,5.46012495146286,4.095,345.140821867188,569.851536550617,5.47832451341231,1040.08562639055,6.05238286789058,0.380433957623418,-230.48734,11.96
695,Gryffindor,Lesley,Skinner,2000-03-18,Left,66836,342.129139070816,-4.01407548786975,-3.42129139070816,4.977,-760.454818530198,615.712610631996,-6.92472429200362,952.696814828443,1.1949879286966,0.442322315780785,-252.99965,204.56
696,Ravenclaw,Louis,Wasson,2001-04-27,Right,62124,-539.004914430427,4.71186963735357,5.39004914430427,4.515,590.835787311975,588.489376182051,3.81819799693092,1037.08085560897,3.96828464159512,-1.47392393245454,-232.3588,-13.23
697,Ravenclaw,Goldie,Dill,1997-04-26,Left,43116,-599.102082619907,4.32107400082654,5.99102082619907,3.692,,531.947091735462,5.39324763233321,1052.35960178363,5.64110983777773,0.576646866736669,-231.97215,-35.16
698,Ravenclaw,Jeana,Huynh,2000-12-01,Left,19230,-380.471271655495,7.35780282366601,3.80471271655495,4.969,537.561995640462,552.752823392696,5.60073935506555,1065.91382442917,8.08547368779154,0.739965444006248,-228.77812,16.1
699,Gryffindor,Manual,Fredericks,2000-03-04,Right,38734,741.889373669547,-6.01481222389414,-7.41889373669547,4.301,-393.140576946651,572.622514285829,,942.014575581376,,-0.624153686955711,-255.05659,181.62
700,Hufflepuff,Nicolas,Prescott,2000-10-27,Right,43551,717.557181053743,5.8729955587895,-7.17557181053743,4.278,-742.070921757844,410.124618545796,1.84391796271252,1064.75138501896,6.08278399319526,-0.676849565374239,-247.09087,60.05
701,Hufflepuff,Kay,Barry,2001-02-06,Left,48581,596.911024431001,4.89287503659528,-5.96911024431001,3.498,-638.894481845787,409.652627768374,1.52628968494217,1061.63133052357,5.26017577551037,0.835600089457989,-247.50971,44.73
702,Ravenclaw,Andrea,Ladd,2001-10-31,Right,39281,-379.249757528434,5.94992348751281,3.79249757528434,4.743,744.616132816854,587.310598749115,5.29603208744664,1066.1200893131,7.87599092442554,0.116630418948353,-230.08038,-10.19
703,Ravenclaw,Princess,Crisp,2000-10-14,Right,27161,-338.316825613944,6.65266960157308,3.38316825613944,5.336,577.905195120888,572.175607001696,3.15978277720645,1050.05021732764,5.68966077322194,-0.997752393596171,-230.48408,42.95
704,Gryffindor,Blaine,Bullard,2000-04-07,Left,47924,-341.94100797819,4.23024497870242,3.4194100797819,6.884,306.329951950421,618.499281381294,3.29271881625389,1052.34496277389,7.14553438926805,1.04884401663977,-231.82094,24.21
705,Hufflepuff,Tommy,Hendrickson,2000-11-13,Right,37022,616.987933725919,7.46953715146706,-6.16987933725919,3.447,-304.539699954422,351.031246535863,4.43829560609959,1034.13228451681,2.35287566414819,-0.512582884907109,-244.95814,23.38
706,Hufflepuff,Michael,Eller,1999-01-08,Left,67125,435.659827195277,2.31255333374214,-4.35659827195277,6.117,-680.957467211409,430.867943391123,4.18217146067128,1071.77578871468,,0.49305721901089,-245.46142,-38.33
707,Slytherin,Arleen,Oneill,1998-06-12,Right,45096,-518.551765428185,-6.16571301516127,5.18551765428185,,-404.708047467669,395.548624345962,5.59938467533899,1050.92874285369,10.4528013505981,-1.59230497837474,-250.46158,-82.31
708,Gryffindor,Alina,Gilbertson,1998-06-21,Right,,447.635123222868,-6.03139438918446,-4.47635123222868,3.599,-602.490145774917,586.415145450448,-4.19287772914802,957.139180219886,3.63600676341183,-0.72546634691577,-254.90392,157.15
709,Gryffindor,Daisy,Starnes,1999-01-20,Left,37542,654.365219976528,-8.26514772852991,-6.54365219976528,2.084,-649.499711083089,552.998997984567,-3.46853053337849,915.586173409016,4.07217682135619,-0.477924953219693,-258.83154,199.35
710,Ravenclaw,Gustavo,Mack,1999-07-29,Right,29842,-424.396718671853,5.06231999922152,4.24396718671853,4.669,211.627190295049,595.942972927263,4.93598094919911,1047.1093542143,9.19758951097865,0.158786904541234,-231.38808,42.39
711,Ravenclaw,Paris,Mahoney,2001-10-28,Left,70141,-502.201306548844,6.05414483885061,5.02201306548844,5.874,554.221090999848,590.217521102347,4.54914102620787,1031.55618307511,2.86139807091137,-0.161745678278653,-231.13751,-20.85
712,Gryffindor,Young,Duke,1997-09-26,Left,25078,492.951860852799,-4.67152861405825,-4.92951860852799,6.931,-316.066204052023,576.847317999289,-4.89158803796641,,1.85297467362155,-0.359635384553116,-249.60717,195.73
713,Ravenclaw,Marybeth,Powell,2000-10-10,Right,72445,-713.609085012353,3.58651877362006,7.13609085012353,3.769,605.992325894282,563.103903063592,3.80271435732322,1044.79224252351,2.72283698720888,-0.0266775047638843,-232.95997,-57.27
714,Slytherin,Alton,Ernst,2000-11-29,Right,63213,-450.367046910747,-5.67824837368767,4.50367046910747,-6.846,-530.363844572545,378.326006333846,4.5426273266582,1058.12811124269,9.26495988941274,-0.856619294823875,-253.3846,-91.76
715,Slytherin,Murray,Bagley,1998-11-10,Left,67601,-480.975083127663,-8.71362034207218,4.80975083127663,-5.574,-548.641489272488,356.286317164996,6.43564304818689,1070.9592239175,10.2623997292521,-0.81266891842541,-253.71753,-162.55
716,Hufflepuff,Bobby,Benefield,1999-02-10,Left,27472,707.603565924009,4.25866640312653,-7.07603565924009,5.364,-275.905340252695,384.728004100689,,1034.78043039931,3.67186748114389,0.839573004425676,-245.50941,35.97
717,Hufflepuff,Lorna,Metzler,1997-11-24,Left,62686,417.037917706783,3.64954353953111,-4.17037917706783,5.082,-587.151408003644,408.848920135289,5.22092195974458,1060.66014767086,5.59650528437186,-0.840770563142926,-244.95387,-37.39
718,Ravenclaw,Sherman,Dallas,2001-01-21,Left,31884,-541.815429319239,3.66328824734626,5.41815429319239,4.164,431.359549099644,561.351856455563,4.69605192971929,1070.68538858756,8.43352587988443,-0.208166895818934,-231.41879,-14.01
719,Gryffindor,Nelly,Bender,2001-04-12,Left,64641,415.963144710906,,-4.15963144710906,3.004,-645.38190263236,600.185758882786,-5.69209086424396,940.485159948444,2.27368884869648,0.395743215800869,-255.92952,190.33
720,Gryffindor,John,Coombs,1998-06-12,Left,67762,460.99156526236,-3.10641607036506,-4.6099156526236,7.118,-355.002770712942,619.684718857303,-6.1924523849326,950.726572533661,-0.492501749351485,0.637068045386134,-250.56286,180.11
721,Ravenclaw,Rosalinda,Ketchum,1998-10-20,Right,63271,-586.141778664001,7.37997005414805,5.86141778664001,5.132,486.853577477343,603.596887551372,6.80174644866938,1051.96770184231,6.68476030018729,-0.732580952910002,-228.64693,-29.09
722,Slytherin,Mckinley,Padilla,1998-01-11,Left,45029,-562.431228604129,-6.68497009006812,5.62431228604129,-4.466,-642.160817760164,378.016062520922,7.12946027106047,1063.2677515827,11.590120735572,0.774858742823116,-249.47178,-113.88
723,Hufflepuff,Maria,Strain,1997-06-20,Left,39664,584.357477827562,5.30748736577024,-5.84357477827562,5.565,-483.694427946767,453.330485655216,6.63979933698012,1037.53046084001,8.16504613316329,-2.66533830235858,-242.67528,28.23
724,Slytherin,Helga,Joiner,1997-09-10,Right,46152,-535.773965187366,-7.00396333125822,5.35773965187366,-3.736,-491.826852883701,399.461914290585,8.07724393320673,1041.23083792913,,0.649282144524107,-248.7712,-111.48
725,Hufflepuff,Jacquelyn,Crawford,2000-04-20,Left,31603,559.340678421007,8.27078178602905,-5.59340678421007,4.593,-351.739643220334,385.417985406811,5.10250350016828,1027.02915742925,3.33822049499152,1.14195732688063,-242.3123,45.17
726,Slytherin,Latanya,Pinkston,2000-03-17,Right,39477,-473.774077369396,-3.01791281961072,4.73774077369396,-6.782,-553.094171218941,393.787763913628,-0.357683926688574,1094.46061361461,9.45304470355477,0.450043161297844,-251.09979,-10.72
727,Ravenclaw,Bryant,Swearingen,1997-12-11,Left,62589,-537.828253506268,,5.37828253506268,5.496,500.589745647073,620.090349114925,4.9360859281767,1041.37344006188,5.58240536710629,-0.564247445488819,-229.76009,0.16
728,Gryffindor,Ruby,Delagarza,1998-04-20,Right,54596,463.869574820125,-4.89958797986085,-4.63869574820125,5.095,-505.508476029407,572.382050891413,-5.7837253874216,948.581467821906,0.55265590448961,0.824019725223963,-253.43645,178.03
729,Ravenclaw,Myron,Lange,1997-04-18,Right,45055,-324.649489498222,5.01704820346529,3.24649489498222,6.847,525.073793214746,596.488829400703,5.30581279737481,1069.03838888983,8.06011412895322,0.245330102032136,-230.1368,-18.46
730,Ravenclaw,Dennis,Rupert,1999-05-30,Right,55550,-294.381170724744,5.8037575103164,2.94381170724744,7.714,486.268527472416,642.599158027411,3.98555153189633,1054.04553478262,7.01418030353996,-1.42347900152041,-229.99104,17.15
731,Ravenclaw,Sonya,Ford,2000-04-07,Left,60978,-536.725270640966,6.08242539667507,5.36725270640966,4.528,498.426737569396,615.335067658627,7.18773506461994,1059.35433094468,8.85028407069017,-0.392391527200991,-229.73603,-33.12
732,Slytherin,Waldo,Osborn,2000-08-06,Left,57294,-388.890552815487,-3.51474578888764,3.88890552815487,-4.612,-343.548756272786,458.380716153379,2.50811843140268,1033.87314606065,8.00262786609221,0.489321038766224,-250.05655,-11.45
733,Hufflepuff,Lauri,Holbrook,2001-04-10,Right,68802,423.533303555669,3.08764404990281,-4.23533303555669,4.515,-457.816375611152,451.013269361975,1.97656466049353,1051.808236894,4.1948655684372,0.20769543190585,-246.52992,5.48
734,Slytherin,Johnny,Iverson,1998-04-18,Right,29614,-643.84728301452,-4.32507333231332,6.4384728301452,-2.827,-467.356893390334,403.937333281711,5.69215406666337,1047.29615340303,9.4147215849757,-1.1467177257043,-245.20487,-60.16
735,Gryffindor,Carter,Costa,1999-07-16,Left,,,-4.35297518093891,-5.19924770152686,4.819,-664.979172929991,621.489636246433,-5.21494965214461,957.488307508308,4.48036021213516,1.11250952464208,-252.91746,210.57
736,Gryffindor,Mercedes,Cullen,1997-07-18,Right,64225,462.371918735236,-6.72537903151068,-4.62371918735236,1.776,-833.532624379939,587.323091034876,-6.70447056685357,915.757487899935,1.11590674608468,-0.213771907320928,-259.1363,223.69
737,Slytherin,Luella,Pease,1997-09-23,Right,53234,-450.359127178884,-5.50878416782603,4.50359127178884,-5.45,-204.089638297398,452.471861331981,3.53587052844882,,9.04422350997115,1.33111494962985,-250.59645,-37.47
738,Hufflepuff,Vickie,Sharpe,2000-06-07,Left,74747,310.05828290072,4.97318252447012,-3.10058282900721,5.997,-654.56408488723,385.810909593517,1.98286605307343,,1.23746902081754,-0.157528295817978,-244.64615,-38.02
739,Gryffindor,Flor,Vick,2000-09-20,Left,36050,311.237558578041,-8.4203505929545,-3.11237558578041,3.029,-430.979948092441,540.008171318455,-3.63619468030673,944.116707018964,2.95217947199706,0.599434121892382,-254.49369,145.15
740,Hufflepuff,Garry,Sonnier,1997-01-10,Right,34595,637.683164836249,2.26948426138587,-6.37683164836249,5.176,-362.212603859978,451.172966961895,6.68169083334621,1034.97191729424,9.10722169962622,0.0929422150511807,-244.76615,13.38
741,Hufflepuff,Jimmie,Gall,2000-02-09,Left,48238,446.475943588142,4.19604307263426,-4.46475943588142,6.319,,417.642187733782,4.07405268291246,1054.94965116722,5.03661358419867,1.32330435927973,-243.44088,0.21
742,Hufflepuff,Hassan,Hoyle,2001-09-10,Right,49231,616.402243999261,5.01441176726482,-6.16402243999261,4.057,-582.105593700077,390.53199941897,0.431598612558179,1061.36174896117,3.18131671169006,-1.11574475122628,-247.72098,41.72
743,Ravenclaw,Robt,Spence,1997-03-18,Left,49965,-764.402297748107,6.36013007879973,7.64402297748107,2.421,511.149396848546,571.776662895006,6.5038852812472,1044.02248376877,6.54574467385485,-0.246129827806886,-229.78705,-21.25
744,Gryffindor,Rosalba,Timmerman,1998-01-04,Right,49913,794.90298950507,-2.21498505829532,-7.9490298950507,6.268,-767.74633508802,598.304108942101,-7.44327778871811,934.343414391512,0.50042345017587,1.33703097750448,-254.44449,263.53
745,Ravenclaw,Cindi,Connor,1999-08-28,Right,64061,-534.653786877765,2.24507192805225,5.34653786877765,4.868,579.495177575105,607.657639170225,7.32854230813948,1062.87388406349,9.237008456356,0.57562853294483,-231.82042,-75.96
746,Ravenclaw,Sung,Poindexter,2000-04-15,Right,101374,-460.895102157762,2.16971253706292,4.60895102157762,6.72,477.310487958956,641.99596310619,6.27732787015033,1030.98263912383,5.13380944500442,-0.0225148782141425,-233.82559,-79.05
747,Slytherin,Alva,Morrow,1998-09-04,Left,38216,-633.126941635617,-4.26120864427721,6.33126941635617,-3.192,-614.95080817357,388.261186103933,7.69251826727946,1036.49554098376,9.61386532434525,0.438746751650699,-246.08167,-81.77
748,Hufflepuff,Malcolm,Mcqueen,1997-01-02,Right,24891,767.334602207687,4.89969455390771,-7.67334602207687,4.845,-170.421988632786,354.500693939324,8.94875677898073,1024.13915202881,5.96255381814681,0.434290589976339,-244.2249,-19.9
749,Ravenclaw,Corinne,Ashworth,1998-05-20,Right,33907,-442.771966454743,4.07210418340777,4.42771966454743,4.59,206.954377844506,536.122508030774,6.81358266110281,1040.16793464226,7.57736459812152,-1.208087671689,-232.44593,-12.77
750,Hufflepuff,Renate,Goff,1998-11-05,Left,64294,437.38116541261,6.62340962225749,-4.3738116541261,5.481,-509.989770126638,404.643980680414,6.06280607484924,1047.52345029369,3.95006178634861,0.884371540279316,-242.88413,-26.12
751,Ravenclaw,Colin,Lash,2001-10-18,Left,41272,-383.16803299859,6.82077323238662,3.8316803299859,6.226,540.852795368509,622.654394935775,5.67764526859467,1069.82786383247,9.32847543027007,1.13290861394695,-228.26557,6.68
752,Hufflepuff,Granville,Allen,2000-04-01,Left,55032,366.41168075462,5.40148490047195,-3.6641168075462,4.773,-245.269532218866,356.879616043316,8.17345813831406,1033.61292362299,2.85917275460181,,-242.61113,-69.41
753,Hufflepuff,Megan,Eubanks,1998-09-12,Left,31374,481.918969264618,9.06907680598236,-4.81918969264618,1.587,-211.293718322224,406.776975442795,3.87878717985583,1012.21785189534,3.15973289538522,-0.133324994543756,-243.557,87.08
754,Gryffindor,Leanna,Mclain,1999-09-14,Left,53235,199.310911785639,-5.64047307186065,-1.99310911785639,3.886,-913.994380185846,604.645105569011,-5.03650213263915,974.985994361662,5.3173408374179,1.07767058367458,-252.37095,179.62
755,Gryffindor,Kimberley,Sharpe,1996-12-06,Right,39991,270.74104185942,-6.78314400568413,-2.7074104185942,3.518,-1043.96152745372,567.351838000196,-7.51211161646114,906.627319691525,-0.160725921240984,-1.74946004522357,-256.09132,254.08
756,Hufflepuff,Ora,Farley,2000-10-27,Left,46646,562.322761128296,3.72637279749959,-5.62322761128296,5.574,-535.400897895633,366.608405877954,2.76638865614305,1060.93501643939,3.20122320951963,0.166995726747126,-246.14886,-9.82
757,Ravenclaw,Joseph,Vo,2001-07-25,Right,39367,,2.66038721070094,5.95531840225058,5.175,793.747668303703,595.855709566784,6.64470813072061,1092.88801618811,10.5813867880334,-0.590389184756701,-228.80322,-73.92
758,Hufflepuff,Marcie,Penny,2000-05-13,Left,69006,232.207741609516,5.10710317584586,-2.32207741609516,4.944,-613.484478736323,391.524470514479,4.25903048075331,1063.7808307744,3.08904695367103,-0.17970384473332,-243.58562,-43.78
759,Gryffindor,Mellissa,Mcgrew,1999-02-22,Left,63263,513.377044799088,-1.91907763429155,-5.13377044799088,4.677,-967.347361355571,696.650442300371,-7.75813577116604,969.655224697076,6.09417401386066,-2.64550071423938,-252.52002,279.07
760,Hufflepuff,Alaina,Lemay,1999-12-13,Left,28583,802.726865709818,2.93592305927715,-8.02726865709818,8.644,-332.442554155354,328.753847685611,8.12184813952652,1046.26458137715,4.52389829166615,-0.221335971750528,-243.63302,-65.78
761,Slytherin,Angelica,Mcclary,2000-07-10,Right,50108,-587.63124524563,-2.31444401837958,5.8763124524563,-4.818,-635.200995910647,387.901077350629,3.92865369626046,1047.30896877432,7.33673036760454,-0.429897041851822,-248.38789,-44.37
762,Ravenclaw,Paulette,Royster,2001-02-21,Left,28851,-536.348404702725,4.78822785916965,5.36348404702725,3.867,181.415217006915,562.306586314135,6.99348819665479,1043.06808947743,9.27163245177495,0.49669858653824,-231.08956,8.29
763,Hufflepuff,Olive,Mcgill,1999-07-28,Left,40526,619.298224296797,6.50756513480343,-6.19298224296797,3.552,-418.660993517782,402.23950782088,4.15354651452911,1037.22269877641,4.82103036699241,-0.198389186055593,-245.28389,43.08
764,Hufflepuff,Edwina,Bowlin,1997-06-09,Right,25688,747.842297873724,7.16362805269189,-7.47842297873724,3.156,-362.969487659594,339.063481330553,8.42730185445715,1033.97166739313,6.28989238107578,-0.866664556409467,-244.72435,2.06
765,Hufflepuff,Wiley,Wayne,1997-06-20,Left,48173,372.527487066409,3.96061783795838,-3.72527487066409,5.833,-613.519380636451,406.557257835994,2.97190520282461,1061.82408861031,4.38088910358604,-0.597938768715553,-243.85754,0.35
766,Gryffindor,Ricardo,Miles,1999-05-19,Left,50613,566.625485721684,-6.40872040308436,-5.66625485721684,4.06,,594.317569232306,-3.25609630686391,945.312401837931,4.51284703528985,-1.02937412701071,-254.55306,168.92
767,Slytherin,Herb,Foote,1998-03-18,Left,62422,-422.583108777242,-6.34453462674632,4.22583108777242,-4.068,-421.183723478157,418.448957865559,7.20565271334374,1025.5239854929,9.40782651404541,-0.334514348121259,-250.62117,-97.57
768,Hufflepuff,Ivan,Arellano,2000-10-06,Left,51604,459.505133538642,5.53614684053923,-4.59505133538642,3.058,-295.649476078545,370.375499531796,7.77336470702249,1035.64009548411,4.8281092458313,-0.863291139940434,-244.47541,-39.66
769,Slytherin,Orval,Street,1999-01-20,Left,49888,-471.222323469509,-2.23051291676235,4.71222323469508,-4.405,-460.407657732311,445.534910581636,3.97486064435115,1023.49469261673,7.99361534708158,-0.85750304448216,-248.13382,-5.42
770,Ravenclaw,Latisha,Frias,2001-02-28,Left,59125,-493.929635887237,7.65544155643044,4.93929635887237,4.613,129.557347197761,552.776340253131,1.8563580288337,1006.32403337465,0.116429213542196,1.2054229436723,-233.50886,58.05
771,Gryffindor,Denny,Romano,1997-05-08,Left,73187,413.464847932884,-5.73855850869179,-4.13464847932884,2.67,-974.042877996408,587.206893828419,-5.80449686901162,947.166868766082,2.59604054390309,0.849045911604395,-257.41448,188.47
772,Ravenclaw,Marlin,Quinonez,1997-01-07,Right,54690,-394.348148015306,4.61021556271308,3.94348148015306,5.592,407.592885290042,621.906399990747,3.76078376282145,1047.95126401424,6.9999949582225,0.971740346915113,-232.16235,16.28
773,Hufflepuff,Victoria,Nelson,2000-12-06,Left,55695,417.708701475345,7.93646867973972,-4.17708701475345,3.804,-436.812877642097,,4.2326278488642,1032.92423895946,3.99084790239084,2.27056263720622,-242.98304,42
774,Gryffindor,Huey,Marquardt,2001-10-16,Left,69736,451.198069744187,,-4.51198069744187,5.5,-716.775344788425,609.551329671906,-8.85899299161052,928.12978288565,-2.42248466346398,0.56405581027814,-254.15358,240.01
775,Gryffindor,Trinidad,Bartholomew,1997-08-16,Left,34849,577.583544743394,-5.65434277007095,-5.77583544743394,3.593,-416.132110515816,642.625725465825,-3.93401271256373,961.665298846749,8.04240662577152,-1.956413231755,-252.81646,214.76
776,Slytherin,Jean,Walton,1998-03-23,Right,47658,-557.159470210723,-5.46171338934135,5.57159470210722,-5.502,-661.441182969771,354.389136712896,6.74927040268678,1060.16915673386,10.2558610348099,1.17718210436272,-250.28443,-108.71
777,Hufflepuff,Norberto,Green,1997-04-11,Left,48618,531.291022076351,3.24170309482027,-5.31291022076351,6.076,-547.75543978248,369.066976849212,5.24376876432043,1063.51435132905,4.89448883262432,0.0160656159898609,-244.99015,-43.94
778,Slytherin,Hilario,Hollenbeck,1997-11-05,Right,74346,-301.392633993532,-6.29345599491863,3.01392633993532,-8.031,-287.930916590896,425.307570207986,1.67349645685057,,8.88564998656483,0.727125893651627,-256.34955,-58.1
779,Ravenclaw,Lindsey,Reichert,1999-08-14,Left,54671,-518.215425957573,4.47963230617777,5.18215425957574,4.77,375.552319621895,619.005993093962,5.29918510429378,1043.53141385752,7.85076598645388,-1.12681995264072,-231.50904,1.73
780,Slytherin,Lowell,Champion,1998-12-24,Left,85206,-211.297679883829,-8.31175802260298,2.11297679883829,-6.842,-403.295451684875,414.164648233632,4.59467172291013,1052.44229841172,10.1326730977851,-1.13371388082847,-257.48763,-113.93
781,Ravenclaw,Lisette,Vo,1997-08-04,Left,45457,-366.260908092587,,3.66260908092587,4.849,520.569048060745,585.766817570862,4.42334447731687,1061.22580047777,7.30404633986142,1.05191950882752,-231.75499,0.13
782,Ravenclaw,Peter,Holtz,1999-04-07,Right,48243,-596.431290005171,7.01969484171291,5.96431290005171,3.742,754.174194427644,580.254409288536,3.64596663604366,1055.03943526463,4.61095813796285,0.506731394920029,-229.76045,-0.53
783,Slytherin,Noble,Ulrich,1999-09-13,Left,29000,-682.491072581296,-1.82547440987463,6.82491072581296,-3.442,-666.285478646763,374.782361357235,6.58422746537211,1036.58472845691,8.34447367652822,,-244.55356,-47.17
784,Hufflepuff,Kyla,Binder,1998-05-27,Left,45164,543.492617801638,5.61058238173049,-5.43492617801638,4.918,-397.0136369966,384.301508333638,1.49312906284245,1043.18792864149,1.41975359517765,,-245.43868,33.17
785,Hufflepuff,Asia,Bledsoe,2000-01-01,Left,36915,592.051657695478,4.26614575291588,-5.92051657695478,6.742,-714.686040767252,429.518359781037,9.81308913353575,1056.48096877495,11.1433073661605,0.233134026435343,-241.75187,-24.28
786,Ravenclaw,Carrol,Baum,1999-09-28,Left,54088,-565.09687446396,5.3406694817195,5.6509687446396,4.751,501.168363312649,598.539349287338,4.96755351666104,1034.23820169084,5.46493310309445,-0.850042352662928,-230.83877,-0.5
787,Slytherin,Carmella,Brice,2000-10-21,Left,38553,-487.413927360566,-4.15406806786159,4.87413927360566,-4.584,-606.573668166884,408.507821415735,5.54434093643513,1053.69037311672,11.1302471790536,-0.8173413584061,-248.47525,-49.14
788,Ravenclaw,Brianne,Redmond,1998-03-17,Left,60024,-490.468007874783,3.8734137770287,4.90468007874783,4.95,690.029018949663,640.017655266642,1.76136426816472,1049.21127185042,5.40901015561104,-1.09395204279526,-232.36958,16.24
789,Gryffindor,Carrol,Owen,1999-05-02,Right,25867,731.316776119937,-3.62018966635618,-7.31316776119937,7.107,-361.132485300815,599.177944276925,-4.39214516072223,955.281828434559,4.05810879191064,-1.00581853299093,-250.3505,215.63
790,Ravenclaw,Lona,Nickel,1998-09-03,Left,46755,-507.401201299006,5.93356584526158,,5.137,820.402314355211,607.589307101985,4.71993913212325,1070.31023437881,7.21177352287065,0.68243373357076,-228.80917,-19.37
791,Hufflepuff,Lynn,Redman,1997-12-02,Right,38995,546.165386931244,4.32160462948992,-5.46165386931244,5.437,-207.485665201827,368.241715325882,8.43218537079481,1029.69792149724,4.78104587432724,-0.503477976226094,-243.06591,-46.06
792,Gryffindor,Aubrey,Box,1997-08-04,Right,51864,543.610013948166,-2.37270428063195,-5.43610013948166,6.157,-626.9409062234,638.488164908729,-5.53772492456005,988.336073289237,5.52338975474179,1.57616630972201,-250.15192,205.98
793,Hufflepuff,Dortha,Borrego,1999-03-04,Left,32823,513.056410956337,5.04326940652251,-5.13056410956337,3.599,-449.928839738627,447.906006692543,3.96518353056116,1037.45938854924,7.23691980338569,0.893979388772767,-244.32734,64.08
794,Ravenclaw,Lynn,Fortney,1999-04-18,Right,57856,-457.237394102515,8.11613049480055,4.57237394102515,5.795,531.345778488323,613.770775017954,2.64830133354842,1045.42191608647,3.87256447086066,-0.340813633771968,-229.76458,33.97
795,Gryffindor,Rosario,Tanaka,1997-10-03,Right,57174,420.830162798968,-5.71798647739876,-4.20830162798968,3.803,-577.575267801592,585.538367885053,-6.36626476095161,933.410720256286,0.569133823176785,-0.0936038870246539,-255.18769,199.31
796,Gryffindor,Benton,Pina,2001-02-08,Right,57163,644.998900429577,-4.72791412286715,-6.44998900429577,5.266,-274.813901200866,593.026589112957,,945.071561262398,1.73192339338428,1.09901674166513,-253.60865,171.29
797,Ravenclaw,Larissa,Cowley,2000-10-21,Right,-24370,-258.153929171863,5.6259025848495,2.58153929171863,5.771,455.463638523126,548.478013968384,5.34029542495453,1086.38536749227,12.5561902909382,-1.47041352577526,-227.7625,56.38
798,Ravenclaw,Andra,Moen,2001-01-23,Left,40424,-467.573726609599,3.48630722523515,4.67573726609599,3.213,479.808878203411,571.758285119588,4.32531728419837,1044.34204584254,7.09329572573246,-1.15354517369277,-233.68723,5.24
799,Ravenclaw,Simon,Alicea,2000-10-11,Left,41673,-448.140088722308,4.19432568773736,4.48140088722308,5.355,350.565214679376,570.381043103691,4.19260191102128,1046.65915838878,6.1439947045134,0.958675899164479,-232.15329,4.39
800,Slytherin,Candice,Buford,1999-05-20,Right,31479,-520.255166554639,-6.97269745455835,5.20255166554639,-4.87,-625.361031564436,375.492113135839,6.79711495173752,1077.87519903042,13.4131738416564,0.13736096727679,-249.40654,-102.14
801,Hufflepuff,Monty,Parker,2001-10-30,Left,42076,602.818976868206,7.11713845265827,-6.02818976868206,3.522,-302.958597437747,392.702873837719,6.23107869075815,1027.09513338938,4.6283725437525,-0.817076830536323,-244.18685,20.32
802,Ravenclaw,Roslyn,Holman,1998-05-21,Left,41317,-597.09146195354,3.07263595062846,5.9709146195354,3.629,655.981632535334,585.545578267654,5.58521674894675,1060.62042833138,8.41845901177604,0.353025915281492,-231.25584,-32.28
803,Ravenclaw,Freeman,Wasson,1997-01-12,Right,42957,-417.108284092725,3.14757591780967,4.17108284092725,6.172,550.223716186721,616.538172817507,7.5166154168981,1078.91976011263,11.6823422516424,-1.26386242177317,-229.63542,-49.07
804,Ravenclaw,Pam,Acosta,1997-05-10,Right,42599,-429.355564003632,3.57866977338896,4.29355564003632,6.128,930.243936907929,583.523552530816,4.74166128003138,1077.44723172241,6.95636365688948,0.721832743392936,-229.8384,-52.81
805,Gryffindor,Dorsey,Carter,1999-05-07,Left,55000,484.423091879637,-3.56343420438256,-4.84423091879637,6.639,-572.300667040004,587.777608204817,-6.21223376856621,949.458777550322,0.0296774079332023,-0.275395518379259,-251.6871,194.33
806,Slytherin,Dorothy,Brownlee,2000-11-10,Right,89262,-226.154261408645,-8.44897827639989,2.26154261408645,-7.964,-369.555725373643,413.899380252421,5.68414822657097,,10.2313317313136,0.881278215876889,-258.33848,-118.52
807,Hufflepuff,Bridgette,Handy,2000-05-06,Right,45747,551.856268227404,2.63136243904418,-5.51856268227404,5.848,-652.655651714544,414.557600819946,5.52035298733138,1065.68327936714,8.00377255330945,-0.304369143211883,-245.02736,-18.94
808,Gryffindor,Herman,Nall,1999-01-26,Left,57610,283.750917724507,-4.37096887227449,-2.83750917724507,5.537,-611.23579306289,602.925143510274,-6.15368955794682,963.467005756491,1.61953730861208,0.509524424424131,-251.14462,180.77
809,Ravenclaw,Floyd,Tinker,1999-03-25,Left,37118,-433.38711900858,8.26221269718536,4.3338711900858,3.546,190.878930067508,554.250683272917,7.05434809174795,1044.49837304326,8.08098420330682,-1.3782019993234,-230.57034,20.52
810,Slytherin,Evangelina,Cope,2001-01-10,Right,30699,-634.085170013934,-2.04316507407336,6.34085170013934,-6.64,-650.571903901604,361.927602469482,3.07706674182905,1070.4035326248,9.09751848707813,-0.655873629423761,-248.46037,-28.53
